Image Number,Category,Annotator,Expertise Level,Host,Version,NGT,NO,GT Label,Pred Label,Pred Area
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,20.0,24.0,939.322141
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,21.0,19.0,252.69821600000003
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,24.0,15.0,585.266382
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,25.0,3.0,320.30426400000005
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,27.0,20.0,255.686898
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,28.0,7.0,1196.657967
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,29.0,22.0,260.32450800000004
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,30.0,25.0,714.8102880000001
N21,Manual,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,25.0,32.0,14.0,441.86117500000006
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,2.0,9.0,474.99432200000007
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,6.0,1.0,1913.220241
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,8.0,2.0,247.545316
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,9.0,4.0,897.5836510000001
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,10.0,15.0,108.2109
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,11.0,11.0,679.461394
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,16.0,19.0,524.9774520000001
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,19.0,7.0,822.4028400000001
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,20.0,5.0,918.555954
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,21.0,3.0,158.245559
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,24.0,12.0,542.8064860000001
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,25.0,17.0,354.67410700000005
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,27.0,18.0,334.526268
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,28.0,13.0,1032.0228120000002
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,29.0,10.0,264.60141500000003
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,30.0,8.0,686.3662800000001
N21,SAM,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,19.0,32.0,14.0,512.5589630000001
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,2.0,13.0,458.50504200000006
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,6.0,17.0,1834.9992190000005
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,8.0,6.0,244.91733700000003
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,9.0,22.0,839.819642
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,10.0,3.0,110.11747300000002
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,11.0,1.0,664.414926
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,16.0,14.0,533.6343240000001
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,19.0,8.0,820.85697
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,20.0,16.0,1426.9925970000002
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,21.0,5.0,164.63515500000003
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,24.0,10.0,63.586786
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,25.0,23.0,358.43572400000005
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,27.0,11.0,338.75164600000005
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,28.0,9.0,1032.3835150000002
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,29.0,20.0,264.34377
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,30.0,12.0,698.7847690000001
N21,SAM corrected,Annotator2,Expert,thumper epfl server,QuPath v4,32.0,23.0,32.0,18.0,505.7056060000001
N03,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,1.0,1.0,1.0,1.0,1201.450164
N03,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,1.0,1.0,1.0,1.0,878.5694500000001
N03,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,1.0,1.0,1.0,1.0,907.42569
N04,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,1.0,1.0,1.0,1.0,769.791731
N04,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,1.0,1.0,1.0,1.0,396.000365
N04,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,1.0,1.0,1.0,1.0,472.211756
N06,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,6.0,1.0,6.0,455.7740050000001
N06,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,6.0,2.0,4.0,382.139064
N06,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,6.0,4.0,5.0,1456.0034240000002
N06,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,6.0,5.0,1.0,1201.8623960000002
N06,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,1.0,3.0,477.1585400000001
N06,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,2.0,2.0,519.876081
N06,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,4.0,4.0,1336.1469700000002
N06,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,5.0,1.0,961.634198
N06,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,1.0,2.0,490.813725
N06,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,2.0,3.0,521.834183
N06,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,4.0,4.0,1326.3564600000002
N06,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,5.0,4.0,5.0,1.0,946.484672
N07,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,2.0,1.0,2.0,1464.2995930000002
N07,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,2.0,2.0,1.0,785.1473730000001
N07,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,2.0,1.0,2.0,1416.738326
N07,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,2.0,2.0,1.0,786.5901850000001
N07,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,3.0,1.0,3.0,1430.0328080000002
N07,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,3.0,2.0,2.0,716.6138030000001
N08,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,8.0,1.0,2.0,591.2952750000001
N08,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,8.0,2.0,5.0,290.314386
N08,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,8.0,4.0,1.0,69.87332400000001
N08,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,8.0,7.0,3.0,325.45716400000003
N08,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,8.0,8.0,8.0,274.64957000000004
N08,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,8.0,9.0,7.0,565.891478
N08,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,8.0,10.0,4.0,602.5801260000001
N08,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,1.0,7.0,600.158263
N08,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,2.0,9.0,378.68662100000006
N08,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,4.0,8.0,92.855258
N08,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,7.0,5.0,231.77744200000004
N08,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,8.0,4.0,231.41673900000004
N08,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,9.0,1.0,274.237338
N08,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,10.0,3.0,299.69266400000004
N08,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,1.0,2.0,589.131057
N08,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,2.0,8.0,391.671929
N08,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,4.0,6.0,220.02883000000003
N08,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,7.0,3.0,237.909393
N08,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,8.0,9.0,234.920711
N08,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,9.0,5.0,267.074807
N08,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,10.0,7.0,349.26356200000004
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,1.0,12.0,345.965706
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,2.0,11.0,255.37772400000003
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,3.0,2.0,141.498634
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,4.0,15.0,260.066863
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,5.0,9.0,144.2812
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,6.0,13.0,309.17400000000004
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,7.0,7.0,337.927182
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,8.0,16.0,225.078672
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,9.0,10.0,437.48121
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,10.0,1.0,292.68472
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,12.0,4.0,276.81378800000005
N09,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,17.0,13.0,6.0,147.06376600000002
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,1.0,1.0,332.10440500000004
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,2.0,3.0,286.758885
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,3.0,6.0,127.534275
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,4.0,8.0,330.249361
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,5.0,5.0,121.556911
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,6.0,4.0,574.702937
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,7.0,12.0,444.3345670000001
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,8.0,2.0,273.25828700000005
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,9.0,7.0,351.84001200000006
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,10.0,9.0,465.255341
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,12.0,10.0,396.464126
N09,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,12.0,13.0,11.0,164.89280000000002
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,1.0,5.0,148.455049
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,2.0,13.0,292.53013300000003
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,3.0,11.0,377.70757
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,4.0,3.0,333.13498500000003
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,5.0,1.0,214.30911100000003
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,6.0,10.0,587.121426
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,7.0,8.0,454.846483
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,8.0,6.0,279.957057
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,9.0,9.0,341.79185700000005
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,10.0,4.0,387.6011380000001
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,12.0,2.0,380.953897
N09,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,13.0,13.0,13.0,12.0,165.40809000000002
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,1.0,4.0,209.31079800000003
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,2.0,8.0,176.486825
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,3.0,7.0,363.84626900000006
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,4.0,9.0,195.037265
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,5.0,2.0,461.854427
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,6.0,3.0,163.81069100000002
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,9.0,6.0,274.907215
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,10.0,5.0,242.804648
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,11.0,1.0,477.725359
N10,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,10.0,12.0,10.0,172.62215
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,1.0,4.0,101.460601
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,2.0,2.0,214.721343
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,3.0,5.0,176.69294100000002
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,4.0,3.0,252.749745
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,5.0,1.0,497.615553
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,6.0,10.0,144.38425800000002
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,9.0,9.0,333.959449
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,10.0,11.0,278.514245
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,11.0,8.0,416.560436
N10,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,11.0,12.0,6.0,196.892309
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,1.0,4.0,210.90819700000003
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,2.0,1.0,194.62503300000003
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,3.0,2.0,158.70932000000002
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,4.0,6.0,121.041621
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,5.0,8.0,483.39354900000006
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,6.0,9.0,171.54004100000003
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,9.0,11.0,327.003034
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,10.0,5.0,278.56577400000003
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,11.0,3.0,453.042968
N10,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,12.0,13.0,12.0,10.0,191.790938
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,1.0,5.0,178.39339800000002
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,3.0,6.0,275.21638900000005
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,4.0,2.0,220.595649
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,5.0,7.0,486.79446300000006
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,8.0,4.0,238.21856700000004
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,9.0,3.0,197.92288900000003
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,10.0,8.0,148.300462
N11,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,11.0,1.0,380.902368
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,1.0,1.0,125.988405
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,3.0,7.0,79.30313100000001
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,4.0,9.0,142.477685
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,5.0,2.0,577.1248
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,8.0,6.0,220.183417
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,9.0,4.0,127.328159
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,10.0,8.0,130.98671800000002
N11,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,9.0,11.0,5.0,402.64760600000005
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,1.0,7.0,125.37005700000002
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,3.0,8.0,233.168725
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,4.0,3.0,143.817439
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,5.0,10.0,580.7318300000001
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,8.0,5.0,207.24963800000003
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,9.0,4.0,120.114099
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,10.0,9.0,131.192834
N11,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,11.0,10.0,11.0,6.0,408.05815100000007
N12,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,5.0,2.0,4.0,297.52844600000003
N12,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,5.0,5.0,3.0,264.13765400000005
N12,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,5.0,6.0,1.0,237.806335
N12,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,5.0,7.0,2.0,682.0378440000001
N12,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,5.0,8.0,5.0,392.908625
N12,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,2.0,4.0,364.5161460000001
N12,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,5.0,2.0,184.267704
N12,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,6.0,3.0,345.55347400000005
N12,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,7.0,5.0,770.8223110000001
N12,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,8.0,6.0,386.415971
N12,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,2.0,1.0,374.512772
N12,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,5.0,2.0,185.298284
N12,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,6.0,6.0,399.195163
N12,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,7.0,4.0,759.5889890000001
N12,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,8.0,6.0,8.0,5.0,383.633405
N13,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,2.0,2.0,2.0,141.18946000000005
N13,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,2.0,2.0,1.0,164.27445200000005
N13,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,2.0,1.0,2.0,1.0,161.13118300000002
N14,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,4.0,3.0,4.0,268.92985100000004
N14,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,4.0,4.0,1.0,232.808022
N14,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,4.0,5.0,2.0,575.3212850000001
N14,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,4.0,6.0,3.0,240.949604
N14,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,3.0,5.0,221.47164200000003
N14,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,4.0,3.0,168.75747500000003
N14,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,5.0,2.0,459.94785400000006
N14,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,6.0,6.0,292.633191
N14,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,3.0,1.0,219.977301
N14,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,4.0,6.0,162.264821
N14,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,5.0,3.0,645.5037830000001
N14,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,6.0,6.0,6.0,2.0,441.60353
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,1.0,13.0,487.618927
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,2.0,12.0,272.279236
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,3.0,10.0,246.36014900000004
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,4.0,5.0,291.08732100000003
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,7.0,11.0,604.4351700000001
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,8.0,6.0,351.78848300000004
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,10.0,3.0,335.14461600000004
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,11.0,2.0,465.925218
N15,Manual,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,13.0,16.0,1.0,340.19445800000005
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,1.0,8.0,561.6661
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,2.0,3.0,271.351714
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,3.0,5.0,200.08710700000003
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,4.0,4.0,404.2450050000001
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,7.0,1.0,738.101396
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,8.0,2.0,524.925923
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,10.0,9.0,309.43164500000006
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,11.0,6.0,498.182372
N15,SAM,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,9.0,16.0,7.0,364.413088
N15,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,15.0,1.0,3.0,561.408455
N15,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,15.0,2.0,5.0,118.310584
N15,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,15.0,3.0,15.0,236.930342
N15,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,15.0,4.0,7.0,366.731893
N15,SAM corrected,Annotator3,Expert,thumper epfl server,QuPath v4,16.0,15.0,7.0,4.0,719.3448400000001
